AvgClickPosition,AvgImpressionPosition,Clicks,Date,Impressions,Query,__type
-1,6,1,/Date(1774594800000-0700)/,14,https://serenfermera.com/practica-basada-en-evidencia-en-ejemplos-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,1,/Date(1774594800000-0700)/,13,https://serenfermera.com/cuidados-de-enfermeria-en-el-entorno-del-paciente/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,1,/Date(1774594800000-0700)/,12,https://serenfermera.com/cronograma-modelos-de-cuidados-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,1,/Date(1774594800000-0700)/,12,https://serenfermera.com/cuidados-de-enfermeria-cardiovascular/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,1,/Date(1774594800000-0700)/,7,https://serenfermera.com/comunicacion-terapeutica-en-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,2,1,/Date(1774594800000-0700)/,4,https://serenfermera.com/cuidados-de-enfermeria-post-apendicectomia/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,1,/Date(1774594800000-0700)/,3,https://serenfermera.com/economia-de-la-salud-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,1,/Date(1774594800000-0700)/,1,https://serenfermera.com/cual-es-la-diferencia-entre-la-terapia-de-masaje-y-la-quiropractica/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,0,/Date(1774594800000-0700)/,143,https://serenfermera.com/via-topica-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1774594800000-0700)/,136,https://serenfermera.com/tecnicas-basicas-enfermeria-movilizacion-paciente/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,0,/Date(1774594800000-0700)/,80,https://serenfermera.com/como-hacer-una-hoja-de-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1774594800000-0700)/,71,https://serenfermera.com/funciones-procedimientos-y-tareas-auxiliar-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,8,0,/Date(1774594800000-0700)/,59,https://serenfermera.com/tecnica-de-lavado-de-manos-clinico-en-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,0,/Date(1774594800000-0700)/,44,https://serenfermera.com/curso-fuden-tablon-en-blanco-cuidados-de-enfermeria-en-urgenciaw/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,8,0,/Date(1774594800000-0700)/,38,https://serenfermera.com/diferentes-tipos-de-shock-y-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1774594800000-0700)/,29,https://serenfermera.com/cuidados-de-enfermeria-en-la-unidad-quirurgica/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,0,/Date(1774594800000-0700)/,26,https://serenfermera.com/cursos-logoss-auxiliar-de-enfermeria-paquetes-de-60-creditos/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,0,/Date(1774594800000-0700)/,24,https://serenfermera.com/posiciones-quirurgicas-cuidados-de-enfermeria-y-prevencion-de-complicaciones/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,8,0,/Date(1774594800000-0700)/,24,https://serenfermera.com/cpap-neonatal-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,0,/Date(1774594800000-0700)/,22,https://serenfermera.com/cuidados-de-enfermeria-en-paciente-intubado/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1774594800000-0700)/,22,https://serenfermera.com/teoricas-del-cuidado-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,0,/Date(1774594800000-0700)/,21,https://serenfermera.com/nic-enfermeria-cuidados-de-ulceras-por-presion/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,0,/Date(1774594800000-0700)/,19,https://serenfermera.com/cuidados-enfermeria-de-herida-con-costra/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,0,/Date(1774594800000-0700)/,19,https://serenfermera.com/cuidados-de-enfermeria-sonda-foley/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,0,/Date(1774594800000-0700)/,17,https://serenfermera.com/plan-de-cuidados-de-enfermeria-en-paciente-con-hipertension-arterial/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1774594800000-0700)/,15,https://serenfermera.com/gasometria-arterial-tecnica-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1774594800000-0700)/,14,https://serenfermera.com/proceso-de-planificacion-de-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1774594800000-0700)/,14,https://serenfermera.com/enfermeria-en-salud-mental/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,8,0,/Date(1774594800000-0700)/,14,https://serenfermera.com/paciente-con-nefrostomia-cuidados-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1774594800000-0700)/,13,https://serenfermera.com/registro-de-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,0,/Date(1774594800000-0700)/,13,https://serenfermera.com/etapas-del-plan-de-cuidados-de-enfermeria-place/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,8,0,/Date(1774594800000-0700)/,13,https://serenfermera.com/plan-de-cuidados-de-enfermeria-perfusion-tisular-periferica-ineficaz/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,0,/Date(1774594800000-0700)/,13,https://serenfermera.com/cuidados-de-enfermeria-en-heridas-contaminadas/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,0,/Date(1774594800000-0700)/,13,https://serenfermera.com/cuidados-de-enfermeria-en-sonda-vesical/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,0,/Date(1774594800000-0700)/,12,https://serenfermera.com/rol-de-enfermeria-en-salud-mental/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,0,/Date(1774594800000-0700)/,12,https://serenfermera.com/cuidados-de-enfermeria-de-cronicos-en-ap/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,0,/Date(1774594800000-0700)/,12,https://serenfermera.com/plan-de-cuidados-de-enfermeria-en-pacientes-con-adicciones/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,0,/Date(1774594800000-0700)/,12,https://serenfermera.com/actividades-de-enfermeria-en-centro-de-salud/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,0,/Date(1774594800000-0700)/,12,https://serenfermera.com/como-hablar-y-tratar-al-paciente-auxiliar-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,12,/Date(1775199600000-0700)/,153,https://serenfermera.com/ejemplo-calculo-balance-hidrico-auxiliar-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,10,/Date(1775199600000-0700)/,311,https://serenfermera.com/cuidados-de-enfermeria-oms/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,8,/Date(1775199600000-0700)/,200,https://serenfermera.com/plan-de-cuidados-enfermeria-ejemplopaso-a-paso/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,8,/Date(1775199600000-0700)/,89,https://serenfermera.com/procedimientos-y-tecnicas-basicas-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,3,8,/Date(1775199600000-0700)/,55,https://serenfermera.com/temas-de-salud-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,7,/Date(1775199600000-0700)/,1,https://serenfermera.com/es-obligatorio-tener-titulo-para-trabajar-de-auxiliar-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,5,/Date(1775199600000-0700)/,75,https://serenfermera.com/principios-eticos-en-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,5,/Date(1775199600000-0700)/,74,https://serenfermera.com/proceso-salud-enfermedad-en-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,5,/Date(1775199600000-0700)/,9,https://serenfermera.com/deterioramiento-cognitivo-cuidados-de-enfermeria-problemas-potenciales/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,4,/Date(1775199600000-0700)/,102,https://serenfermera.com/tecnicas-basicas-enfermeria-movilizacion-paciente/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,2,4,/Date(1775199600000-0700)/,12,https://serenfermera.com/cuidados-de-enfermeria-post-transfusion-sanguinea/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,3,/Date(1775199600000-0700)/,121,https://serenfermera.com/plan-de-cuidados-de-enfermeria-postoperatorio/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,3,/Date(1775199600000-0700)/,62,https://serenfermera.com/cuidado-humanizado-en-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,3,/Date(1775199600000-0700)/,47,https://serenfermera.com/cuidados-de-enfermeria-en-el-puerperio/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,3,/Date(1775199600000-0700)/,16,https://serenfermera.com/irc-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,3,/Date(1775199600000-0700)/,4,https://serenfermera.com/cuidados-de-enfermeria-en-la-fase-de-agonia/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,3,/Date(1775199600000-0700)/,2,https://serenfermera.com/cuidados-de-enfermeria-paciente-con-ostomia/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,2,/Date(1775199600000-0700)/,162,https://serenfermera.com/cuidados-de-enfermeria-toma-de-signos-vitales/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,2,/Date(1775199600000-0700)/,157,https://serenfermera.com/venoclisis-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,2,/Date(1775199600000-0700)/,97,https://serenfermera.com/via-topica-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,2,/Date(1775199600000-0700)/,77,https://serenfermera.com/datos-de-enfermeria-subjetivos-vs-objetivo/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,2,/Date(1775199600000-0700)/,75,https://serenfermera.com/que-es-gestion-del-cuidado-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,2,/Date(1775199600000-0700)/,34,https://serenfermera.com/cuidados-de-enfermeria-en-el-paciente-quirurgico-transoperatorio/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,2,/Date(1775199600000-0700)/,32,https://serenfermera.com/funciones-procedimientos-y-tareas-auxiliar-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,3,2,/Date(1775199600000-0700)/,22,https://serenfermera.com/plan-de-cuidados-de-enfermeria-en-pacientes-con-adicciones/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,2,/Date(1775199600000-0700)/,11,https://serenfermera.com/ciclo-auxiliar-de-enfermeria-plan-de-estuidos/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,2,2,/Date(1775199600000-0700)/,9,https://serenfermera.com/vasectomia-tecnica-quirurgica-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,2,/Date(1775199600000-0700)/,9,https://serenfermera.com/como-homologar-el-titulo-de-auxiliar-de-enfermeria-en-espana/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,3,2,/Date(1775199600000-0700)/,7,https://serenfermera.com/cuidados-de-enfermeria-en-cateteres/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,2,/Date(1775199600000-0700)/,6,https://serenfermera.com/cuidados-dependientes-independientes-e-interdependientes-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,3,2,/Date(1775199600000-0700)/,6,https://serenfermera.com/auxiliar-de-enfermeria-que-grupo-de-cotizacion-es/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,9,2,/Date(1775199600000-0700)/,6,https://serenfermera.com/cuidados-de-enfermeria-en-paciente-con-colostomia/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,2,/Date(1775199600000-0700)/,4,https://serenfermera.com/planificacion-de-cuidados-de-auxiliar-enfermeria-paciente-con-ictus/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,2,/Date(1775199600000-0700)/,2,https://serenfermera.com/rol-de-enfermeria-en-salud-mental/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,1,2,/Date(1775199600000-0700)/,2,https://serenfermera.com/metamizol-vademecum-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,8,2,/Date(1775199600000-0700)/,2,https://serenfermera.com/cuidados-de-enfermeria-en-fracturas/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,2,2,/Date(1775199600000-0700)/,2,https://serenfermera.com/cuidados-de-la-laparotomia-auxiliar-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,1,/Date(1775199600000-0700)/,127,https://serenfermera.com/hoja-de-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,8,1,/Date(1775199600000-0700)/,62,https://serenfermera.com/proceso-atencion-enfermeria-plan-de-cuidados-de-enfermeria-ejemplos/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,8,1,/Date(1775199600000-0700)/,52,https://serenfermera.com/enfermeria-comunitaria-prevencion-y-promocion-de-la-salud/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,1,/Date(1775199600000-0700)/,44,https://serenfermera.com/cuidados-enfermeria-tablon-en-blanco/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,1,/Date(1775199600000-0700)/,36,https://serenfermera.com/funciones-y-tecnicas-asistenciales-del-personal-de-enfermeria-atencion-primari/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,1,/Date(1775199600000-0700)/,36,https://serenfermera.com/tecnica-cateter-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,1,/Date(1775199600000-0700)/,35,https://serenfermera.com/cuidados-enfermeria-de-herida-con-costra/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,1,/Date(1775199600000-0700)/,15,https://serenfermera.com/cuidados-de-enfermeria-en-pacientes-con-ventilacion-mecanica/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,9,1,/Date(1775199600000-0700)/,13,https://serenfermera.com/cuidados-de-enfermeria-en-el-postoperatorio-inmediato/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,1,/Date(1775199600000-0700)/,13,https://serenfermera.com/enfermeria-en-salud-mental/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,1,/Date(1775199600000-0700)/,12,https://serenfermera.com/cateter-umbilical-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,1,/Date(1775199600000-0700)/,12,https://serenfermera.com/cuidados-de-enfermeria-en-unidad-de-cuidados-intensivos/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,1,/Date(1775199600000-0700)/,12,https://serenfermera.com/nic-enfermeria-cuidados-de-ulceras-por-presion/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,1,/Date(1775199600000-0700)/,11,https://serenfermera.com/plan-de-cuidados-de-enfermeria-para-nino-sano/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,3,1,/Date(1775199600000-0700)/,10,https://serenfermera.com/negligencia-en-ejemplos-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,1,/Date(1775199600000-0700)/,8,https://serenfermera.com/oxigenoterapia-neonatal-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,1,/Date(1775199600000-0700)/,7,https://serenfermera.com/cronograma-modelos-de-cuidados-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,1,/Date(1775199600000-0700)/,7,https://serenfermera.com/cuidados-de-enfermeria-a-pacientes-neurologicos/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,1,/Date(1775199600000-0700)/,7,https://serenfermera.com/cuidados-de-enfermeria-post-apendicectomia/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,1,/Date(1775199600000-0700)/,5,https://serenfermera.com/plan-de-cuidados-de-enfermeria-de-neumonia-en-pediatria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,2,1,/Date(1775199600000-0700)/,4,https://serenfermera.com/edema-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,8,1,/Date(1775199600000-0700)/,3,https://serenfermera.com/convalidar-tecnico-en-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,1,/Date(1775199600000-0700)/,2,https://serenfermera.com/peliculas-cuidados-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,14,1,/Date(1775199600000-0700)/,2,https://serenfermera.com/cuanto-dinero-gana-un-naturopata/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,1,/Date(1775199600000-0700)/,2,https://serenfermera.com/modulos-y-unidades-formativas-fp-auxiliar-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,1,1,/Date(1775199600000-0700)/,1,https://serenfermera.com/la-acupuntura-cura-los-mareos/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1775199600000-0700)/,201,https://serenfermera.com/como-hacer-el-sao-fct-auxiliar-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1775199600000-0700)/,102,https://serenfermera.com/ejemplos-de-enfermeria-sbar/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1775199600000-0700)/,84,https://serenfermera.com/cuidados-de-enfermeria-cambios-posturales/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,0,/Date(1775199600000-0700)/,57,https://serenfermera.com/metaparadigma-de-enfermeria-cuidado/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,0,/Date(1775199600000-0700)/,53,https://serenfermera.com/tecnica-saer-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,8,0,/Date(1775199600000-0700)/,49,https://serenfermera.com/plan-de-cuidados-de-enfermeria-perfusion-tisular-periferica-ineficaz/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,3,0,/Date(1775199600000-0700)/,43,https://serenfermera.com/cuidados-de-enfermeria-para-irrigacion-vesical/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,3,0,/Date(1775199600000-0700)/,40,https://serenfermera.com/enfermeria-en-salud-ocupacional/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,0,/Date(1775199600000-0700)/,37,https://serenfermera.com/que-es-el-cuidado-de-la-enfermeria-definicion/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,0,/Date(1775199600000-0700)/,31,https://serenfermera.com/define-signo-y-sontomas-y-ejemplos-de-auxiliar-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1775199600000-0700)/,30,https://serenfermera.com/enfermeria-cuidado-integral-defiicion/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,0,/Date(1775199600000-0700)/,29,https://serenfermera.com/cualidades-de-una-buena-enfermera/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,0,/Date(1775199600000-0700)/,28,https://serenfermera.com/cuidados-de-enfermeria-en-dialisis-y-hemodialisis/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,0,/Date(1775199600000-0700)/,27,https://serenfermera.com/plan-de-cuidados-y-plan-de-atencion-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,0,/Date(1775199600000-0700)/,27,https://serenfermera.com/diferentes-tipos-de-shock-y-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1775199600000-0700)/,27,https://serenfermera.com/cuidados-de-enfermeria-en-paciente-intubado/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1775199600000-0700)/,25,https://serenfermera.com/cuidados-del-ombligo-del-recien-nacido-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1775199600000-0700)/,24,https://serenfermera.com/plan-de-cuidados-de-enfermeria-embarazo/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,3,0,/Date(1775199600000-0700)/,22,https://serenfermera.com/procedimientos-basicos-y-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1775199600000-0700)/,22,https://serenfermera.com/auxiliar-de-enfermeria-muy-importante/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,0,/Date(1775199600000-0700)/,19,https://serenfermera.com/como-hacer-una-hoja-de-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1775199600000-0700)/,16,https://serenfermera.com/curso-fuden-tablon-en-blanco-cuidados-de-enfermeria-en-urgenciaw/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,0,/Date(1775199600000-0700)/,15,https://serenfermera.com/tablon-en-blanco-actualizacion-para-enfermeria-de-salud-mental/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1775199600000-0700)/,14,https://serenfermera.com/cuidados-de-enfermeria-en-la-unidad-quirurgica/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,3,0,/Date(1775199600000-0700)/,13,https://serenfermera.com/enfermeria-en-salud-publica-definicion/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,0,/Date(1775199600000-0700)/,13,https://serenfermera.com/cuidados-enfermeria-trendelemburg/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,8,0,/Date(1775199600000-0700)/,12,https://serenfermera.com/plantillas-salud-enfermeria-gratis/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,0,/Date(1775199600000-0700)/,12,https://serenfermera.com/cuidados-de-enfermeria-en-tococirugia/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1775199600000-0700)/,12,https://serenfermera.com/lavado-gastrico-tecnica-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,0,/Date(1775199600000-0700)/,12,https://serenfermera.com/registro-de-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,3,0,/Date(1775199600000-0700)/,12,https://serenfermera.com/cuidados-enfermeria-atropina/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1775199600000-0700)/,12,https://serenfermera.com/cuidados-de-enfermeria-en-emergencias-y-desastres/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,0,/Date(1775199600000-0700)/,12,https://serenfermera.com/auxiliar-de-enfermeria-drenajes/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1775199600000-0700)/,11,https://serenfermera.com/drenaje-redon-cuidados-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,9,0,/Date(1775199600000-0700)/,11,https://serenfermera.com/tecnica-de-lavado-de-manos-clinico-en-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1775199600000-0700)/,11,https://serenfermera.com/cuidados-de-enfermeria-en-el-post-operatorio-inmediato/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,0,/Date(1775199600000-0700)/,9,https://serenfermera.com/tecnica-limpia-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,15,/Date(1775804400000-0700)/,296,https://serenfermera.com/plan-de-cuidados-enfermeria-ejemplopaso-a-paso/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,14,/Date(1775804400000-0700)/,198,https://serenfermera.com/ejemplo-calculo-balance-hidrico-auxiliar-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,3,8,/Date(1775804400000-0700)/,59,https://serenfermera.com/temas-de-salud-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,7,/Date(1775804400000-0700)/,360,https://serenfermera.com/cuidados-de-enfermeria-oms/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,6,/Date(1775804400000-0700)/,173,https://serenfermera.com/cuidados-de-enfermeria-toma-de-signos-vitales/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,6,/Date(1775804400000-0700)/,72,https://serenfermera.com/que-es-gestion-del-cuidado-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,6,/Date(1775804400000-0700)/,70,https://serenfermera.com/cuidados-de-enfermeria-en-el-puerperio/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,5,/Date(1775804400000-0700)/,152,https://serenfermera.com/proceso-salud-enfermedad-en-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,5,/Date(1775804400000-0700)/,82,https://serenfermera.com/cuidado-humanizado-en-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,4,/Date(1775804400000-0700)/,101,https://serenfermera.com/procedimientos-y-tecnicas-basicas-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,3,4,/Date(1775804400000-0700)/,98,https://serenfermera.com/enfermeria-cuidado-integral-defiicion/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,2,4,/Date(1775804400000-0700)/,11,https://serenfermera.com/estilos-de-liderazgo-en-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,7,3,/Date(1775804400000-0700)/,221,https://serenfermera.com/plan-de-cuidados-de-enfermeria-postoperatorio/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,3,/Date(1775804400000-0700)/,209,https://serenfermera.com/venoclisis-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,3,/Date(1775804400000-0700)/,63,https://serenfermera.com/enfermeria-en-salud-ocupacional/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,3,/Date(1775804400000-0700)/,52,https://serenfermera.com/tecnica-para-toma-de-papanicolaou-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,8,3,/Date(1775804400000-0700)/,45,https://serenfermera.com/diferentes-tipos-de-shock-y-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,3,/Date(1775804400000-0700)/,28,https://serenfermera.com/que-es-el-cuidado-de-la-enfermeria-definicion/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,3,3,/Date(1775804400000-0700)/,16,https://serenfermera.com/responsabilidad-profesional-y-tecnica-en-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,5,3,/Date(1775804400000-0700)/,16,https://serenfermera.com/cuidados-de-enfermeria-en-heridas-contaminadas/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,3,3,/Date(1775804400000-0700)/,9,https://serenfermera.com/cuidados-de-enfermeria-en-pacientes-con-hepatitis/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,1,3,/Date(1775804400000-0700)/,3,https://serenfermera.com/cuidados-de-enfermeria-demencia/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,4,2,/Date(1775804400000-0700)/,117,https://serenfermera.com/principios-eticos-en-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
-1,6,2,/Date(1775804400000-0700)/,82,https://serenfermera.com/registro-de-cuidados-de-enfermeria/,QueryStats:#Microsoft.Bing.Webmaster.Api
